SongID,AlbumID,Name,Duration,Dancablity,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveliness,Valence,Popularity,Explicit
7252,5007,Lonely Won't Leave Me Alone,266893,0.61,0.485,-12.005,0.029,0.327,0,0.071,0.507,42,FALSE
7253,666,Lonesome Mary,182880,0.299,0.792,-3.648,0.0351,0.0253,1.40E-06,0.106,0.637,8,FALSE
7254,2370,Lonesome Number One,142440,0.522,0.545,-10.609,0.0293,0.591,0.00908,0.321,0.838,20,FALSE
7255,5008,Lonesome Old House,129173,0.633,0.392,-16.48,0.0395,0.778,2.56E-05,0.104,0.951,3,FALSE
7256,5009,Long Ago And Far Away,141426,0.648,0.148,-23.404,0.0307,0.731,0.0381,0.105,0.329,44,FALSE
7257,274,Long Ago Tomorrow,240520,0.273,0.282,-17.342,0.0285,0.724,0.000653,0.304,0.33,19,FALSE
7258,5010,Long Cool Woman (In A Black Dress),199200,0.757,0.868,-9.326,0.062,0.411,0.00221,0.355,0.815,64,FALSE
7259,27,Long Dark Road,258266,0.536,0.743,-9.439,0.0469,0.108,0.000802,0.398,0.708,16,FALSE
7260,1270,Long Green,193520,0.618,0.706,-8.587,0.0535,0.0243,0.0038,0.0861,0.809,2,FALSE
7261,4333,Long Haired Country Boy,240106,0.588,0.58,-11.648,0.0275,0.319,3.74E-06,0.2,0.774,62,FALSE
7262,5011,Long Hot Summer Nights,253000,0.537,0.648,-5.66,0.0333,0.254,0.0726,0.537,0.842,0,FALSE
7263,5012,Long Live A$AP,289586,0.726,0.824,-5.011,0.347,0.587,1.11E-06,0.113,0.384,61,TRUE
7264,1201,Long Lonely Nights,148760,0.295,0.365,-8.91,0.0296,0.836,0,0.0699,0.268,39,FALSE
7265,5013,Long Lonesome Highway,128280,0.605,0.263,-13.534,0.0412,0.894,0.0635,0.12,0.343,15,FALSE
7266,883,Long RD,175527,0.768,0.565,-7.203,0.0525,0.143,0,0.277,0.307,53,TRUE
7267,5014,Long Road To Ruin,224880,0.401,0.888,-3.793,0.0401,0.000367,0,0.12,0.365,59,FALSE
7268,5015,Long Tall Glasses (I Can Dance),190000,0.641,0.884,-7.17,0.06,0.247,0.000316,0.132,0.758,37,FALSE
7269,5016,Long Tall Texan,117953,0.707,0.616,-8.512,0.0325,0.432,0,0.104,0.97,3,FALSE
7270,3478,Long Time Gone,249412,0.549,0.693,-5.572,0.0311,0.18,1.75E-06,0.153,0.819,52,FALSE
7271,5017,Long Time Lovin' You,257866,0.348,0.497,-11.384,0.0277,0.0162,2.19E-06,0.95,0.362,12,FALSE
7272,5018,Long Time,467640,0.436,0.657,-8.868,0.0541,0.00975,0.00748,0.0931,0.21,66,FALSE
7273,1665,Long Train Runnin',207266,0.575,0.912,-7.275,0.0393,0.0916,0.00211,0.0562,0.843,72,FALSE
7274,5019,Long Way 2 Go,220639,0.589,0.655,-8.138,0.0488,0.057,0.000353,0.372,0.675,61,FALSE
7275,5020,Long Way To Love,295080,0.502,0.892,-9.415,0.0477,0.000245,0.000666,0.0692,0.53,34,FALSE
7276,1746,Long| Long Way From Home,172573,0.42,0.874,-7.559,0.054,0.00706,1.69E-05,0.743,0.476,46,FALSE
7277,3444,Longer,195066,0.308,0.0427,-24.709,0.0336,0.865,0,0.179,0.383,61,FALSE
7278,3727,Look After You,266773,0.447,0.592,-3.015,0.0319,0.0575,4.47E-06,0.13,0.283,68,FALSE
7279,5021,Look Alive,181263,0.922,0.581,-7.495,0.27,0.00104,5.86E-05,0.105,0.595,81,TRUE
7280,438,Look At Me (I'm In Love),191066,0.392,0.511,-9.008,0.0311,0.337,9.25E-05,0.118,0.337,26,FALSE
7281,989,Look At Me Now,222586,0.767,0.677,-6.128,0.184,0.0339,5.51E-06,0.144,0.538,74,TRUE
7282,5022,Look At Me!,126345,0.763,0.726,-6.405,0.282,0.259,0,0.0976,0.349,79,TRUE
7283,5023,Look At Me,158520,0.756,0.633,-9.915,0.0457,0.0463,0.0523,0.194,0.962,8,FALSE
7284,582,Look At Mine,174693,0.456,0.754,-8.856,0.107,0.606,3.58E-05,0.3,0.813,8,FALSE
7285,5024,Look At My Dab,217226,0.841,0.611,-3.943,0.175,0.0568,0,0.47,0.391,45,TRUE
7286,3290,Look At You,223706,0.503,0.822,-4.941,0.0506,0.0681,0,0.145,0.714,50,FALSE
7287,3802,Look At You,299906,0.731,0.927,-9.271,0.0405,0.78,0.241,0.0462,0.966,16,FALSE
7288,5025,Look Away,242960,0.553,0.545,-7.278,0.0261,0.385,5.36E-06,0.105,0.201,51,FALSE
7289,2112,Look Back At It,179449,0.791,0.587,-5.075,0.0413,0.407,0,0.148,0.536,82,TRUE
7290,2050,Look For A Star,129186,0.653,0.222,-14.616,0.0338,0.885,0.00227,0.0957,0.689,7,FALSE
7291,1640,Look In My Eyes Pretty Woman,187000,0.665,0.667,-10.026,0.0433,0.416,0,0.185,0.956,18,FALSE
7292,5026,Look In My Eyes,136826,0.374,0.31,-11.25,0.0313,0.847,0,0.247,0.637,23,FALSE
7293,3002,Look In My Eyes,157773,0.32,0.537,-9.907,0.0297,0.355,7.07E-06,0.15,0.885,11,FALSE
7294,901,Look Into My Eyes,314360,0.475,0.806,-11.891,0.0481,0.0212,0.00174,0.0714,0.962,32,FALSE
7295,5027,Look Into Your Heart,244866,0.719,0.317,-13.501,0.0416,0.487,0,0.117,0.585,25,FALSE
7296,5028,Look Out Any Window,326226,0.6,0.671,-10.062,0.0277,0.24,0.00137,0.151,0.339,39,FALSE
7297,4689,Look Through Any Window,137133,0.491,0.774,-6.775,0.0326,0.0722,0.00159,0.247,0.824,32,FALSE
7298,991,Look What They've Done To My Song Ma,202906,0.412,0.456,-11.397,0.0339,0.583,0,0.274,0.401,13,FALSE
7299,4220,Look What You Done For Me,185822,0.605,0.57,-8.582,0.0458,0.384,2.35E-06,0.182,0.811,44,FALSE
7300,2167,Look What You've Done To Me,316333,0.496,0.264,-18.292,0.0348,0.623,0.00116,0.054,0.0837,44,FALSE
7301,695,Look What You've Done,230880,0.398,0.547,-6.846,0.0261,0.414,0.00143,0.146,0.305,62,FALSE
7302,3783,Look What You've Done,166946,0.424,0.536,-10.568,0.0268,0.426,0.753,0.108,0.726,8,FALSE
7303,1191,Look Who's Blue,142200,0.601,0.699,-10.648,0.0357,0.701,7.15E-05,0.153,0.861,11,FALSE
7304,5029,Look| Here Comes The Sun,174773,0.221,0.369,-15.291,0.0319,0.585,0.0208,0.264,0.437,5,FALSE
7305,5030,Lookin Boy,207013,0.85,0.687,-5.995,0.308,0.213,0,0.0724,0.502,44,TRUE
7306,2725,Lookin' At Me,255160,0.743,0.516,-8.27,0.397,0.028,1.89E-05,0.273,0.614,49,TRUE
7307,5031,Lookin' For Love,220440,0.74,0.394,-15.126,0.0331,0.586,0.000215,0.316,0.78,50,FALSE
7308,5032,Looking Back,144693,0.488,0.333,-11.4,0.0249,0.659,4.43E-06,0.562,0.598,7,FALSE
7309,2970,Looking For A Fox,136919,0.651,0.639,-14.515,0.0479,0.119,0.000468,0.123,0.878,33,FALSE
7310,5033,Looking For A Love,327333,0.239,0.991,-4.2,0.171,0.0267,0.0428,0.952,0.381,23,FALSE
7311,2382,Looking For Mr. Do Right,377373,0.635,0.409,-11.253,0.0314,0.122,0,0.103,0.297,26,FALSE
7312,2817,Looking For Space,240706,0.17,0.335,-10.881,0.0317,0.885,0.000375,0.0905,0.464,43,FALSE
7313,5034,Looking For You,246560,0.81,0.72,-4.793,0.0503,0.0138,0,0.221,0.805,50,FALSE
7314,5035,Looking Over My Shoulder,257079,0.571,0.728,-9.332,0.0698,0.0195,2.83E-06,0.858,0.662,21,FALSE
7315,5036,Looking Through Patient Eyes,249666,0.786,0.372,-17.765,0.0536,0.19,5.90E-06,0.129,0.685,38,FALSE
7316,2581,Looking Through The Eyes Of Love,201960,0.465,0.703,-5.711,0.0606,0.796,0,0.161,0.387,11,FALSE
7317,5037,Looking Through Your Eyes,245466,0.487,0.271,-11.566,0.0283,0.618,0,0.16,0.194,45,FALSE
7318,5038,Looks Like We Made It,213973,0.297,0.481,-7.681,0.0278,0.574,0.00352,0.094,0.456,46,FALSE
7319,5039,Looks That Kill,249013,0.485,0.945,-5.954,0.0402,0.0033,0.00525,0.0997,0.731,64,FALSE
7320,5040,Looky Looky (Look At Me Girl),165680,0.473,0.635,-7.801,0.0471,0.831,0,0.612,0.725,6,FALSE
7321,784,Loop De Loop,141960,0.656,0.704,-9.644,0.0585,0.706,3.40E-06,0.408,0.965,12,FALSE
7322,5041,Loose Booty,226146,0.797,0.642,-11.062,0.0598,0.338,1.09E-05,0.387,0.91,29,FALSE
7323,5042,Lord Above,294774,0.511,0.719,-6.261,0.117,0.198,0,0.545,0.61,67,TRUE
7324,424,Lord Knows,318840,0.434,0.695,-7.464,0.485,0.0168,0,0.834,0.16,63,TRUE
7325,5043,Lord| Mr. Ford,196580,0.745,0.737,-12.103,0.0634,0.837,0.0241,0.255,0.765,36,FALSE
7326,5044,Lose Again,214066,0.503,0.201,-17.024,0.0312,0.276,1.55E-06,0.117,0.303,24,FALSE
7327,5045,Lose Control,226863,0.904,0.813,-7.105,0.121,0.0311,0.00697,0.0471,0.81,68,TRUE
7328,2860,Lose It,178986,0.544,0.854,-4.968,0.0289,0.00245,1.20E-06,0.249,0.436,72,FALSE
7329,1581,Lose My Breath,242013,0.814,0.899,-5.958,0.0637,0.00727,0.219,0.0979,0.545,60,FALSE
7330,2488,Lose My Mind,155440,0.68,0.755,-5.509,0.029,0.0206,0,0.21,0.824,54,FALSE
7331,42,Loser Like Me,199000,0.701,0.864,-4.351,0.0631,0.00331,0,0.0421,0.811,54,FALSE
7332,42,Loser,199000,0.701,0.864,-4.351,0.0631,0.00331,0,0.0421,0.811,54,FALSE
7333,5046,Losin Control,237506,0.759,0.245,-6.545,0.138,0.515,0.000154,0.102,0.209,79,TRUE
7334,679,Losin' Myself,317626,0.715,0.623,-10.709,0.0377,0.0415,0.000266,0.0692,0.58,18,FALSE
7335,1820,Losing Grip,233760,0.534,0.888,-4.667,0.0972,0.00128,6.15E-06,0.0772,0.582,60,FALSE
7336,5047,Losing My Religion,214040,0.565,0.725,-6.442,0.0302,0.000393,0,0.289,0.625,43,FALSE
7337,3349,Losing Sleep,178253,0.584,0.621,-5.703,0.0443,0.0715,1.68E-06,0.389,0.634,67,FALSE
7338,447,Losing You,182426,0.42,0.588,-5.76,0.0407,0.743,1.80E-06,0.686,0.592,10,FALSE
7339,319,Losing Your Love,136400,0.493,0.146,-17.39,0.0298,0.953,0.0727,0.107,0.237,19,FALSE
7340,5048,Lost Boy,275280,0.71,0.0565,-15.099,0.0534,0.965,0,0.0889,0.348,78,FALSE
7341,3185,Lost Her In The Sun,230426,0.688,0.708,-8.506,0.0302,0.128,0.00178,0.113,0.81,13,FALSE
7342,48,Lost In Emotion,306493,0.722,0.838,-6.913,0.0544,0.00834,0.0938,0.0841,0.955,44,FALSE
7343,476,Lost In Love,233866,0.583,0.316,-19.292,0.0315,0.425,5.67E-05,0.11,0.436,61,FALSE
7344,5049,Lost In Love,247080,0.837,0.388,-13.319,0.28,0.177,0,0.157,0.489,47,TRUE
7345,1387,Lost In The Echo,205120,0.546,0.98,-3.02,0.0619,0.0154,0,0.31,0.478,67,FALSE
7346,5050,Lost In The Fire,202093,0.658,0.671,-12.21,0.0363,0.0933,0.000927,0.115,0.166,76,TRUE
7347,5051,Lost In This Moment,210842,0.599,0.574,-7.363,0.0434,0.32,0,0.226,0.677,49,FALSE
7348,2537,Lost In Your Eyes,213000,0.482,0.613,-7.462,0.0295,0.46,0.000856,0.129,0.238,67,FALSE
7349,622,Lost In Your Eyes,305706,0.481,0.63,-7.503,0.0263,0.0656,7.99E-05,0.0559,0.435,23,FALSE
7350,2524,Lost In Your Love,190240,0.682,0.4,-14.806,0.0354,0.0498,0.00629,0.0609,0.961,14,FALSE
7351,1891,Lost In You,302000,0.597,0.528,-16.176,0.0408,0.0128,0.00135,0.0788,0.442,36,FALSE
7352,5052,Lost Love,141493,0.387,0.477,-9.723,0.0243,0.724,0.892,0.181,0.649,1,FALSE
7353,5053,Lost Soul,370520,0.341,0.357,-8.239,0.027,0.775,0.000145,0.161,0.114,25,FALSE
7354,3663,Lost Without Your Love,176893,0.266,0.345,-11.484,0.0309,0.376,1.90E-05,0.103,0.199,52,FALSE
7355,5054,Lost You Anyway,218493,0.402,0.675,-5.761,0.0329,0.0278,0.00552,0.0811,0.321,29,FALSE
7356,3522,Lost,250266,0.515,0.592,-5.661,0.0302,0.403,0,0.111,0.336,29,FALSE
7357,2521,Lost,287186,0.722,0.564,-7.476,0.0668,0.0162,0.176,0.351,0.553,56,TRUE
7358,2637,Lost,219840,0.518,0.354,-9.141,0.029,0.764,0.00055,0.114,0.315,64,FALSE
7359,5055,Lotta Love,191773,0.646,0.406,-15.616,0.0264,0.159,0.00114,0.27,0.895,50,FALSE
7360,576,Lotus Flower Bomb,213253,0.512,0.598,-4.959,0.115,0.611,0,0.0881,0.345,68,TRUE
7361,1792,Lotus,193861,0.802,0.748,-5.708,0.207,0.24,0,0.165,0.516,59,TRUE
7362,1884,Louder Than Love,318893,0.693,0.79,-5.587,0.0353,0.0609,0.145,0.109,0.447,42,FALSE
7363,5056,Loud,171148,0.649,0.822,-5.8,0.0398,0.00258,3.83E-05,0.362,0.201,62,TRUE
7364,2086,Louie Louie,165381,0.623,0.709,-9.818,0.0636,0.102,0,0.0967,0.948,68,FALSE
7365,5057,Louie| Louie,234103,0.803,0.761,-7.594,0.0566,0.0927,0,0.0825,0.891,16,FALSE
7366,3783,Louisiana Man,139920,0.647,0.482,-10.712,0.0343,0.0764,0.000151,0.12,0.614,6,FALSE
7367,5058,Love (Can Make You Happy),208293,0.283,0.254,-14.306,0.0314,0.142,1.22E-05,0.155,0.309,31,FALSE
7368,267,Love (Makes the World Go 'round),146866,0.631,0.622,-8.441,0.0605,0.697,0,0.143,0.889,26,FALSE
7369,5059,Love Again,172240,0.58,0.33,-14.321,0.028,0.927,0.000149,0.206,0.403,23,FALSE
7370,2669,Love Ain't Like That,229366,0.458,0.52,-8.474,0.0266,0.285,0,0.466,0.407,29,FALSE
7371,1137,Love All Over Me,229946,0.514,0.628,-5.661,0.0451,0.546,0,0.161,0.422,51,FALSE
7372,5060,Love And Emotion,224640,0.552,0.817,-10.458,0.0831,0.0426,0,0.0855,0.911,2,FALSE
7373,5061,Love And Happiness,293446,0.906,0.344,-14.401,0.0637,0.56,0.0106,0.0934,0.892,10,FALSE
7374,5062,Love And Pride,200280,0.755,0.438,-13.623,0.033,0.0498,2.76E-06,0.0719,0.766,44,FALSE
7375,497,Love And War,241920,0.27,0.58,-5.717,0.039,0.469,0,0.343,0.242,54,FALSE
7376,1495,Love At First Sight,238266,0.603,0.774,-6.066,0.0428,0.0288,0.051,0.0533,0.48,49,FALSE
7377,5063,Love Attack,174320,0.428,0.567,-7.853,0.0483,0.136,0,0.0892,0.476,24,FALSE
7378,3827,Love Ballad,313813,0.741,0.515,-12.131,0.0406,0.277,0.000923,0.262,0.748,36,FALSE
7379,5064,Love Can Move Mountains,238973,0.732,0.874,-7.068,0.0484,0.00813,0.00124,0.0901,0.275,42,FALSE
7380,4375,Love Changes (Everything),268186,0.624,0.868,-5.867,0.0269,0.305,1.38E-05,0.186,0.806,59,FALSE
7381,5065,Love Changes Everything,262579,0.644,0.76,-6.876,0.0313,0.0155,1.03E-05,0.0874,0.71,31,FALSE
7382,2499,Love Child,251600,0.611,0.849,-9.124,0.0511,0.00142,0.179,0.146,0.961,26,FALSE
7383,4192,Love Come Down,364946,0.897,0.431,-12.234,0.0481,0.00206,0.0395,0.0377,0.857,53,FALSE
7384,5066,Love Comes Quickly,259466,0.588,0.819,-7.567,0.0282,0.459,0.00341,0.385,0.829,41,FALSE
7385,5067,Love Crazy,286760,0.59,0.681,-9.642,0.11,0.00217,0.0197,0.064,0.846,21,FALSE
7386,5068,Love Desire,332493,0.837,0.549,-12.576,0.0502,0.0819,0.0501,0.115,0.707,7,FALSE
7387,4216,Love Don't Cost A Thing,221226,0.786,0.842,-5.115,0.0707,0.00305,3.54E-06,0.473,0.685,60,FALSE
7388,5069,Love Don't Die,183093,0.632,0.805,-4.488,0.0303,0.0095,0,0.197,0.275,57,FALSE
7389,632,Love Don't Live Here Anymore,288266,0.49,0.354,-14.953,0.0434,0.329,3.31E-05,0.333,0.424,39,FALSE
7390,5070,Love Don't Live Here Anymore,238306,0.529,0.262,-19.546,0.0697,0.834,0.00078,0.107,0.649,49,FALSE
7391,2926,Love Don't Love You,238173,0.832,0.643,-6.754,0.0302,0.138,7.68E-05,0.246,0.779,22,FALSE
7392,5071,Love Don't Run,219266,0.512,0.532,-3.28,0.0301,0.475,0,0.0993,0.256,43,FALSE
7393,5072,Love Don't You Go Through No Changes On Me,204440,0.673,0.686,-9.103,0.0628,0.0159,0.000231,0.143,0.338,26,FALSE
7394,158,Love Drought,237440,0.455,0.535,-10.602,0.0426,0.0209,0.64,0.126,0.216,64,FALSE
7395,5073,Love Drunk,226706,0.44,0.976,-3.17,0.141,0.00177,3.39E-06,0.16,0.412,64,FALSE
7396,5074,Love Explosion,178076,0.575,0.724,-7.999,0.0576,0.288,0,0.508,0.598,7,FALSE
7397,5075,Love Eyes,157596,0.286,0.527,-6.527,0.0418,0.728,2.21E-05,0.207,0.462,17,FALSE
7398,1272,Love Faces,243800,0.654,0.599,-6.699,0.0563,0.0599,0,0.161,0.333,60,FALSE
7399,4762,Love Finds It's Own Way,234640,0.543,0.463,-9.028,0.0304,0.57,9.87E-06,0.507,0.558,25,FALSE
7400,666,Love Fire,159293,0.514,0.641,-9.898,0.0424,0.054,0,0.635,0.649,13,FALSE
7401,5076,Love For Love,255146,0.769,0.707,-8.862,0.0426,0.000301,0.0245,0.0478,0.93,45,FALSE
7402,1359,Love Galore,275080,0.795,0.594,-6.2,0.0747,0.111,0,0.162,0.409,78,TRUE
7403,5077,Love Gets Rough,296226,0.56,0.665,-11.428,0.0286,0.0522,0,0.174,0.48,8,FALSE
7404,5078,Love Gonna Pack Up (And Walk Out),200173,0.647,0.443,-11.263,0.0486,0.525,0,0.039,0.77,26,FALSE
7405,5079,Love Grammar,255346,0.455,0.686,-9.885,0.0358,0.00428,0,0.0936,0.522,10,FALSE
7406,5080,Love Hangover,279800,0.409,0.699,-9.972,0.035,0.00309,0.00249,0.0834,0.678,15,FALSE
7407,5081,Love Has No Pride,252080,0.373,0.259,-11,0.0345,0.555,0.000724,0.117,0.241,29,FALSE
7408,865,Love Has Taken Its Toll,321440,0.352,0.771,-9.224,0.0371,0.00154,0.00322,0.183,0.251,33,FALSE
7409,5082,Love Her Madly,198466,0.564,0.587,-7.393,0.0316,0.0573,0.00485,0.0416,0.966,68,FALSE
7410,2891,Love II Love,267093,0.803,0.684,-7.668,0.0351,0.0801,0,0.0887,0.626,38,FALSE
7411,5083,Love In Siberia,221013,0.595,0.852,-7.951,0.0366,0.0188,1.27E-06,0.331,0.808,42,FALSE
7412,5084,Love In Store,195026,0.69,0.578,-8.471,0.0277,0.111,0.000996,0.103,0.415,34,FALSE
7413,1473,Love In The City,221533,0.509,0.6,-9.132,0.0297,0.171,0.00069,0.0749,0.72,10,FALSE
7414,5085,Love In The First Degree,199200,0.626,0.411,-11.162,0.0318,0.366,0,0.0374,0.665,42,FALSE
7415,278,Love In The First Degree,211409,0.787,0.92,-5.328,0.0914,0.246,9.82E-06,0.178,0.661,38,FALSE
7416,5086,Love In Them There Hills,138065,0.713,0.731,-10.253,0.0376,0.27,0.0192,0.127,0.952,5,FALSE
7417,5087,Love In This Club,259720,0.573,0.712,-5.976,0.0732,0.0572,0,0.167,0.346,69,FALSE
7418,288,Love Is A Doggone Good Thing,145599,0.732,0.545,-8.822,0.0265,0.0751,0.000216,0.0526,0.679,10,FALSE
7419,5088,Love Is A House,312160,0.682,0.4,-15.69,0.0282,0.301,2.04E-05,0.0805,0.838,41,FALSE
7420,5089,Love Is A Rock,336466,0.562,0.832,-9.279,0.0368,0.217,1.32E-06,0.0505,0.443,28,FALSE
7421,5090,Love Is A Rose,166933,0.608,0.677,-8.176,0.034,0.0317,5.50E-06,0.0712,0.853,38,FALSE
7422,5091,Love Is A Stranger,224773,0.781,0.647,-8.216,0.0264,0.00761,0,0.132,0.551,51,FALSE
7423,5092,Love Is A Wonderful Thing,282933,0.727,0.824,-8.915,0.0394,0.00812,1.58E-06,0.0922,0.935,41,FALSE
7424,2445,Love Is Alive,230106,0.77,0.553,-13.632,0.0268,0.0614,0.00106,0.103,0.904,49,FALSE
7425,4237,Love Is Alright Tonite,207866,0.454,0.891,-4.851,0.069,0.008,2.73E-06,0.353,0.8,34,FALSE
7426,5093,Love Is Contagious,277173,0.716,0.56,-8.635,0.0298,0.134,0.000291,0.0899,0.734,34,FALSE
7427,5094,Love Is Forever,253573,0.552,0.425,-8.144,0.0272,0.558,1.85E-06,0.117,0.0793,39,FALSE
7428,2884,Love Is Funny That Way,193000,0.567,0.743,-9.696,0.112,0.569,0,0.137,0.59,6,FALSE
7429,5095,Love Is Gone,199386,0.773,0.813,-4.609,0.0797,0.0326,3.77E-05,0.192,0.708,60,FALSE
7430,5096,Love Is Gonna Come At Last,217360,0.62,0.633,-10.905,0.0446,0.128,0.000904,0.221,0.805,19,FALSE
7431,5097,Love Is In Control (Finger On The Trigger),260200,0.836,0.715,-7.377,0.0409,0.337,0.002,0.0878,0.889,30,FALSE
7432,5098,Love Is In The Air,210293,0.557,0.791,-7.201,0.0389,0.0254,0.000264,0.0605,0.895,62,FALSE
7434,5099,Love Is On The Way,264173,0.576,0.449,-8.764,0.0287,0.085,0,0.119,0.0552,52,FALSE
7435,1723,Love Is Strange,156781,0.273,0.399,-14.154,0.0288,0.597,0.0208,0.411,0.727,23,FALSE
7436,5100,Love Is The Answer,281293,0.384,0.569,-11.974,0.0512,0.199,0.000367,0.182,0.538,48,FALSE
7437,5101,Love Is The Message,313906,0.796,0.822,-8.183,0.118,0.0443,0.735,0.16,0.781,39,FALSE
7438,1151,Love Is,216106,0.654,0.924,-7.44,0.0969,0.00309,0.00231,0.316,0.506,42,FALSE
7439,5102,Love Land,186973,0.669,0.514,-11.221,0.0302,0.477,0,0.307,0.866,22,FALSE
7440,386,Love Letters,170800,0.467,0.111,-19.621,0.0427,0.833,0.0203,0.107,0.149,33,FALSE
7441,5103,Love Letters,163186,0.584,0.298,-14.282,0.0316,0.711,0.0498,0.174,0.341,22,FALSE
7442,5104,Love Lies,201707,0.708,0.648,-5.626,0.0449,0.0956,0,0.134,0.338,81,FALSE
7443,5105,Love Like Crazy,217386,0.535,0.725,-5.108,0.0275,0.0203,1.45E-05,0.176,0.292,62,FALSE
7444,464,Love Like This,275706,0.767,0.551,-7.328,0.0616,0.00364,0,0.0451,0.796,64,FALSE
7445,633,Love Like This,222293,0.781,0.791,-3.903,0.0468,0.145,0,0.127,0.902,57,FALSE
7446,5106,Love Like Woe,200453,0.697,0.775,-4.106,0.0636,0.139,0,0.0737,0.822,57,FALSE
7447,274,Love Makes A Woman,176800,0.596,0.695,-7.105,0.0398,0.473,0,0.0538,0.892,30,FALSE
7448,5107,Love Makes The World Go Round,152440,0.666,0.337,-12.904,0.0511,0.717,0,0.094,0.593,32,FALSE
7449,236,Love Man,139493,0.588,0.611,-9.088,0.0311,0.197,8.79E-05,0.0518,0.937,58,FALSE
7450,5108,Love Me All Up,297360,0.702,0.859,-10.922,0.0467,0.0468,0.0928,0.245,0.657,6,FALSE
7451,5109,Love Me Anyway,188120,0.368,0.321,-5.904,0.0272,0.769,0,0.135,0.0673,66,FALSE
7452,797,Love Me As I Love You,153240,0.216,0.178,-17.799,0.0314,0.853,1.92E-05,0.159,0.264,0,FALSE
7453,4120,Love Me For Life,308400,0.592,0.321,-13.953,0.0265,0.454,1.06E-05,0.0975,0.117,16,FALSE
7454,5110,Love Me Good,281200,0.652,0.931,-8.01,0.0612,0.000654,2.13E-05,0.0697,0.578,25,FALSE
7455,3043,Love Me If You Can,216866,0.57,0.633,-6.26,0.0285,0.242,0.00176,0.0866,0.339,30,FALSE
7456,5111,Love Me Just For Me,238320,0.711,0.63,-8.048,0.0433,0.00781,0,0.0564,0.806,18,FALSE
7457,2143,Love Me Like You Mean It,200026,0.645,0.84,-5.894,0.0518,0.0452,0,0.327,0.805,57,FALSE
7458,5112,Love Me Now,210293,0.488,0.762,-3.842,0.0865,0.591,0,0.0763,0.709,69,FALSE
7459,5113,Love Me Or Leave Me Alone,275600,0.748,0.626,-12.123,0.157,0.0284,9.52E-05,0.0796,0.602,30,FALSE
7460,5114,Love Me Right (Oh Sheila),195226,0.558,0.801,-7.691,0.0295,0.00712,0.0107,0.131,0.85,22,FALSE
7461,5115,Love Me Right,228733,0.628,0.366,-12.625,0.0487,0.539,0,0.392,0.618,9,FALSE
7462,4441,Love Me Tender,182786,0.441,0.463,-9.282,0.025,0.78,0.596,0.119,0.359,24,FALSE
7463,5116,Love Me Tomorrow,309533,0.519,0.531,-6.923,0.0339,0.105,0.000288,0.312,0.489,37,FALSE
7464,5117,Love Me Two Times,195106,0.684,0.698,-6.219,0.041,0.332,5.16E-06,0.122,0.839,64,FALSE
7465,267,Love Me Warm And Tender,139333,0.633,0.611,-8.583,0.0451,0.495,0,0.41,0.796,33,FALSE
7466,5118,Love Me| Love Me Love,256519,0.326,0.486,-18.849,0.033,0.789,0.966,0.355,0.781,15,FALSE
7467,686,Love Me,257333,0.654,0.817,-5.898,0.153,0.124,1.18E-05,0.156,0.649,42,FALSE
7468,5119,Love Me,125961,0.406,0.457,-10.12,0.0553,0.354,4.74E-06,0.221,0.857,7,FALSE
7469,5120,Love Me,123600,0.455,0.671,-8.926,0.0323,0.224,0,0.316,0.66,10,FALSE
7470,2375,Love More,189706,0.882,0.621,-6.652,0.0461,0.000463,0.00055,0.0784,0.487,62,TRUE
7471,1874,Love Music,220386,0.659,0.758,-10.078,0.0447,0.314,0.000254,0.148,0.968,2,FALSE
7472,5121,Love My Way,211573,0.673,0.686,-12.194,0.0363,0.0223,0.000184,0.0963,0.662,59,FALSE
7473,4549,Love Never Fails,206360,0.783,0.654,-5.246,0.044,0.488,0.468,0.113,0.864,9,FALSE
7474,5122,Love Never Felt So Good,246026,0.775,0.719,-6.212,0.0435,0.132,1.79E-06,0.0662,0.712,71,FALSE
7475,1157,Love Of A Lifetime,260959,0.678,0.724,-12.048,0.0345,0.0878,0.0374,0.265,0.957,16,FALSE
7476,483,Love Of A Lifetime,286573,0.472,0.48,-11.893,0.0308,0.000204,0.00275,0.0914,0.126,61,FALSE
7477,1041,Love Of A Woman,217533,0.324,0.574,-5.647,0.0292,0.239,0,0.143,0.335,46,FALSE
7478,5123,Love Of My Life,266520,0.552,0.384,-9.641,0.0249,0.19,3.30E-05,0.0852,0.286,47,FALSE
7479,223,Love Of My Life,129093,0.445,0.252,-13.369,0.0297,0.846,0,0.16,0.383,15,FALSE
7480,4186,Love Of The Common People,220733,0.744,0.609,-11.202,0.0758,0.0883,0,0.0599,0.893,55,FALSE
7481,1754,Love Of The Common People,163053,0.398,0.734,-7.094,0.0939,0.183,6.33E-05,0.0281,0.662,11,FALSE
7482,5124,Love On A Rooftop,318226,0.613,0.754,-8.128,0.031,0.179,1.59E-06,0.211,0.662,12,FALSE
7483,5125,Love On A Two Way Street,251346,0.582,0.373,-13.638,0.0274,0.372,0.00275,0.114,0.501,41,FALSE
7484,5126,Love On My Mind,229040,0.892,0.488,-9.748,0.041,0.0316,0,0.0284,0.786,30,FALSE
7485,5127,Love On The Airwaves,239080,0.592,0.67,-11.576,0.0492,0.155,0,0.234,0.813,0,FALSE
